price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,price_m2,area,metro_line
118,83,44,10.0,12.7,10,пешком,другой,средний,1421.69,Юго-восток,Люблинская
115,75,47,10.0,13.0,10,пешком,другой,средний,1533.33,Юго-восток,Люблинская
165,84,57,9.0,10.5,7,пешком,другой,первый или последний,1964.29,Северо-запад,Замоскворецкая
90,57,40,5.0,13.5,10,пешком,кирпичный/монолит,средний,1578.95,Север,Калужско-Рижская
160,82,54,8.0,9.0,7,пешком,кирпичный/монолит,средний,1951.22,Северо-запад,Таганско-Краснопресненская
97,55,35,6.0,9.0,7,на транспорте,другой,средний,1763.64,Северо-запад,Таганско-Краснопресненская
162,90,53,13.0,10.0,7,пешком,кирпичный/монолит,средний,1800.0,Юго-восток,Таганско-Краснопресненская
212,119,70,17.0,9.0,5,на транспорте,кирпичный/монолит,средний,1781.51,Северо-запад,Таганско-Краснопресненская
190,72,46,10.0,9.0,5,пешком,кирпичный/монолит,средний,2638.89,Северо-запад,Таганско-Краснопресненская
120,80,52,14.0,12.0,7,пешком,другой,средний,1500.0,Юго-восток,Люблинская
94,61,38,9.0,12.0,5,на транспорте,другой,средний,1540.98,Восток,Калининская
145,73,43,11.0,9.0,10,на транспорте,другой,средний,1986.3,Северо-запад,Таганско-Краснопресненская
73,53,34,6.0,7.5,3,пешком,кирпичный/монолит,первый или последний,1377.36,Северо-запад,Замоскворецкая
90,60,40,7.0,13.5,9,пешком,другой,средний,1500.0,Юго-восток,Таганско-Краснопресненская
79,54,35,5.0,12.5,10,на транспорте,кирпичный/монолит,средний,1462.96,Северо-запад,Замоскворецкая
82,61,40,6.0,13.5,10,на транспорте,другой,средний,1344.26,Север,Калужско-Рижская
140,83,53,12.0,12.0,15,на транспорте,другой,средний,1686.75,Восток,Калининская
105,77,45,10.0,14.5,10,на транспорте,другой,средний,1363.64,Северо-запад,Замоскворецкая
97,56,43,5.0,6.5,7,пешком,кирпичный/монолит,средний,1732.14,Юго-восток,Люблинская
280,145,66,16.0,12.7,3,пешком,другой,первый или последний,1931.03,Юго-восток,Люблинская
92,59,41,6.0,11.0,10,пешком,кирпичный/монолит,средний,1559.32,Восток,Арбатско-Покровская
80,58,38,7.0,13.5,5,на транспорте,другой,средний,1379.31,Юго-восток,Таганско-Краснопресненская
110,65,45,7.0,13.5,7,пешком,другой,средний,1692.31,Север,Калужско-Рижская
160,98,52,12.0,10.0,7,пешком,другой,средний,1632.65,Юго-восток,Таганско-Краснопресненская
120,77,45,10.0,13.5,5,на транспорте,другой,средний,1558.44,Юго-восток,Таганско-Краснопресненская
165,100,54,12.0,6.5,3,пешком,другой,средний,1650.0,Юго-восток,Люблинская
147,111,65,16.0,14.5,6,на транспорте,кирпичный/монолит,средний,1324.32,Северо-запад,Замоскворецкая
96,60,45,6.0,15.5,5,пешком,другой,средний,1600.0,Север,Калужско-Рижская
75,65,45,7.0,14.5,10,на транспорте,другой,средний,1153.85,Северо-запад,Замоскворецкая
125,90,54,8.0,12.0,15,на транспорте,другой,средний,1388.89,Восток,Калининская
125,80,47,10.0,12.0,15,на транспорте,другой,средний,1562.5,Восток,Калининская
87,64,45,9.0,15.5,12,пешком,другой,первый или последний,1359.38,Север,Калужско-Рижская
115,76,45,11.0,12.0,5,пешком,другой,средний,1513.16,Север,Калужско-Рижская
200,100,66,21.0,9.0,15,пешком,кирпичный/монолит,средний,2000.0,Северо-запад,Замоскворецкая
115,84,53,12.0,12.7,15,пешком,другой,средний,1369.05,Юго-восток,Люблинская
120,64,46,6.0,7.0,3,пешком,другой,средний,1875.0,Северо-запад,Таганско-Краснопресненская
107,64,44,9.0,15.5,5,пешком,другой,средний,1671.88,Север,Калужско-Рижская
112,60,39,6.0,3.5,3,пешком,другой,средний,1866.67,Восток,Калининская
94,60,44,6.0,15.5,5,пешком,другой,средний,1566.67,Север,Калужско-Рижская
115,64,45,7.0,13.5,5,пешком,другой,средний,1796.88,Север,Калужско-Рижская
110,66,45,10.0,11.5,10,пешком,другой,средний,1666.67,Юго-восток,Таганско-Краснопресненская
107,75,53,9.0,11.5,10,пешком,кирпичный/монолит,первый или последний,1426.67,Юго-восток,Таганско-Краснопресненская
77,60,43,6.0,12.0,6,на транспорте,другой,средний,1283.33,Восток,Калининская
96,65,45,7.0,12.5,15,пешком,кирпичный/монолит,средний,1476.92,Север,Серпуховско-Тимирязевская
118,78,46,10.0,13.5,10,пешком,другой,средний,1512.82,Юго-восток,Таганско-Краснопресненская
95,66,44,10.0,14.5,7,на транспорте,другой,средний,1439.39,Северо-запад,Замоскворецкая
